Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,rating
151-16-1484,A,Eldoria,Member,Male,Electronic accessories,32.25,4,2020-12-04,10:55,Ewallet,9
380-94-4661,C,Nebulora Junction,Member,Male,Electronic accessories,65.94,3,2020-02-28,10:44,Cash,9
850-41-9669,A,Celestria,Normal,Male,Electronic accessories,75.06,7,2020-01-19,16:49,Ewallet,6
821-07-3596,C,Astral Bay,Normal,Female,Fashion accessories,16.45,5,2020-06-20,19:49,Ewallet,6
655-85-5130,B,Chromewood,Member,Female,Fashion accessories,38.3,3,2020-04-27,13:04,Cash,9
447-15-7839,A,Veridian Springs,Member,Female,Sports and travel,22.24,4,2020-06-05,13:44,Cash,7
154-74-7179,B,Zephyropolis,Normal,Male,Sports and travel,54.45,2,2020-11-28,18:14,Cash,7
253-12-6086,A,Veridian Springs,Member,Female,Sports and travel,98.4,4,2020-04-21,13:46,Credit card,10
808-65-0703,C,Nebulora Junction,Normal,Male,Home and lifestyle,35.47,4,2020-01-25,16:49,Cash,6
571-94-0759,B,Zephyropolis,Member,Female,Food and beverages,74.6,6,2020-07-07,16:43,Cash,10
144-51-6085,A,Novaville,Member,Female,Home and lifestyle,70.74,2,2020-04-03,14:37,Credit card,7
731-14-2199,A,Celestria,Member,Female,Home and lifestyle,35.54,7,2020-03-05,11:43,Ewallet,9
783-09-1637,B,Quixoton,Normal,Female,Sports and travel,67.43,3,2020-04-09,19:47,Ewallet,6
687-15-1097,C,Astral Bay,Member,Female,Health and beauty,21.12,5,2020-03-29,19:13,Cash,10
126-54-1082,A,Veridian Springs,Member,Female,Home and lifestyle,21.54,6,2020-01-23,10:47,Credit card,10
633-91-1052,A,Eldoria,Normal,Female,Home and lifestyle,12.03,1,2020-12-29,17:18,Cash,5
477-24-6490,B,Chromewood,Normal,Female,Health and beauty,99.71,4,2020-09-03,16:53,Ewallet,7
566-19-5475,B,Aetherhaven,Normal,Female,Fashion accessories,47.97,1,2020-12-30,15:04,Cash,6
526-86-8552,C,Astral Bay,Member,Female,Home and lifestyle,21.82,9,2020-06-06,15:51,Cash,9
376-56-3573,C,Arcanburg,Normal,Female,Fashion accessories,95.42,2,2020-12-31,12:42,Ewallet,6
537-72-0426,C,Nebulora Junction,Member,Female,Fashion accessories,70.99,9,2020-03-15,19:29,Cash,9
828-61-5674,A,Eldoria,Member,Male,Sports and travel,44.02,10,2020-09-12,16:33,Credit card,10
136-08-6195,A,Celestria,Normal,Female,Home and lifestyle,69.96,6,2020-05-02,17:19,Credit card,6
523-38-0215,C,Nebulora Junction,Normal,Male,Home and lifestyle,37,1,2020-03-04,20:18,Credit card,7
490-29-1201,A,Veridian Springs,Normal,Female,Sports and travel,15.34,1,2020-02-28,13:14,Cash,6
667-92-0055,A,Veridian Springs,Member,Female,Health and beauty,99.83,9,2020-05-30,19:56,Ewallet,10
565-17-3836,A,Novaville,Member,Female,Health and beauty,47.67,6,2020-06-07,16:00,Cash,10
498-41-1961,B,Zephyropolis,Normal,Male,Health and beauty,66.68,5,2020-06-27,18:42,Cash,7
593-95-4461,C,Arcanburg,Member,Male,Home and lifestyle,74.86,1,2020-04-14,13:20,Cash,9
226-71-3580,C,Nebulora Junction,Normal,Female,Sports and travel,23.75,5,2020-04-16,17:33,Cash,9
283-79-9594,B,Quixoton,Normal,Female,Food and beverages,48.51,3,2020-09-12,17:24,Credit card,5
430-60-3493,A,Novaville,Member,Female,Home and lifestyle,94.88,4,2020-11-29,16:38,Cash,7
139-20-0155,B,Serenora,Member,Male,Electronic accessories,40.3,10,2020-03-22,16:55,Credit card,9
558-80-4082,C,Nebulora Junction,Normal,Male,Electronic accessories,27.85,4,2020-11-22,16:55,Cash,6
278-97-7759,A,Eldoria,Member,Female,Electronic accessories,62.48,1,2020-12-17,15:08,Cash,8
316-68-6352,A,Novaville,Member,Female,Food and beverages,36.36,2,2020-08-20,13:56,Cash,9
585-03-5943,B,Chromewood,Normal,Male,Health and beauty,18.11,5,2020-03-13,10:11,Ewallet,6
211-05-0490,C,Arcanburg,Member,Female,Electronic accessories,51.92,4,2020-09-09,10:20,Cash,10
727-75-6477,C,Arcanburg,Normal,Male,Electronic accessories,28.84,1,2020-04-30,11:31,Cash,6
744-02-5987,A,Novaville,Member,Male,Home and lifestyle,78.38,6,2020-10-01,11:48,Ewallet,9
307-83-9164,A,Celestria,Member,Female,Home and lifestyle,60.01,6,2020-02-08,17:13,Cash,8
779-06-0012,C,Nebulora Junction,Member,Female,Home and lifestyle,88.61,4,2020-01-19,15:36,Cash,10
446-47-6729,C,Arcanburg,Normal,Male,Fashion accessories,99.82,4,2020-12-05,11:02,Credit card,6
573-10-3877,B,Zephyropolis,Member,Male,Health and beauty,39.01,1,2020-11-20,13:01,Cash,8
735-06-4124,C,Arcanburg,Normal,Male,Food and beverages,48.61,1,2020-12-01,19:40,Cash,4
439-54-7422,A,Veridian Springs,Normal,Female,Electronic accessories,51.19,1,2020-07-13,17:56,Credit card,5
396-90-2219,B,Serenora,Normal,Male,Electronic accessories,14.96,4,2020-06-30,11:43,Cash,8
411-77-0180,A,Veridian Springs,Member,Male,Electronic accessories,72.2,1,2020-06-05,14:48,Cash,7
286-01-5402,A,Veridian Springs,Normal,Female,Sports and travel,40.23,3,2020-12-18,13:53,Cash,9
803-17-8013,A,Eldoria,Member,Female,Home and lifestyle,88.79,2,2020-09-25,14:22,Cash,7
512-98-1403,A,Eldoria,Member,Female,Electronic accessories,26.48,3,2020-04-16,10:40,Ewallet,8
848-42-2560,A,Veridian Springs,Normal,Female,Fashion accessories,81.91,1,2020-06-18,18:23,Cash,7
532-59-7201,B,Serenora,Member,Male,Sports and travel,79.93,5,2020-07-27,13:11,Cash,9
181-94-6432,C,Nebulora Junction,Member,Female,Fashion accessories,69.33,3,2020-09-07,15:57,Ewallet,10
870-76-1733,A,Novaville,Member,Female,Food and beverages,14.23,3,2020-12-23,17:36,Credit card,7
423-64-4619,A,Novaville,Member,Female,Health and beauty,15.55,5,2020-10-28,14:13,Cash,8
227-07-4446,C,Arcanburg,Member,Female,Electronic accessories,78.13,7,2020-09-06,17:14,Cash,7
174-36-3675,C,Arcanburg,Member,Male,Food and beverages,99.37,2,2020-04-14,17:20,Cash,8
428-83-5800,C,Astral Bay,Member,Female,Food and beverages,21.08,2,2020-08-05,20:13,Cash,9
603-07-0961,C,Astral Bay,Member,Male,Electronic accessories,74.79,4,2020-10-14,18:43,Cash,8
704-20-4138,C,Arcanburg,Member,Female,Health and beauty,29.67,4,2020-01-07,17:50,Credit card,10
787-15-1757,C,Arcanburg,Member,Male,Health and beauty,44.07,4,2020-12-09,10:10,Ewallet,10
649-11-3678,C,Nebulora Junction,Normal,Female,Food and beverages,22.93,3,2020-06-26,17:24,Cash,6
622-20-1945,C,Nebulora Junction,Normal,Female,Health and beauty,39.42,2,2020-07-18,20:31,Cash,7
372-94-8041,A,Celestria,Normal,Female,Health and beauty,15.26,6,2020-10-20,14:46,Ewallet,9
563-91-7120,A,Veridian Springs,Normal,Female,Fashion accessories,61.77,5,2020-08-23,15:50,Cash,6
746-54-5508,A,Novaville,Normal,Male,Home and lifestyle,21.52,6,2020-05-13,13:38,Credit card,8
276-54-0879,B,Chromewood,Normal,Male,Sports and travel,97.74,5,2020-10-04,15:08,Ewallet,6
815-11-1168,A,Novaville,Member,Male,Food and beverages,99.78,4,2020-05-13,14:45,Cash,8
719-76-3868,C,Arcanburg,Member,Male,Food and beverages,94.26,6,2020-12-26,15:38,Cash,10
730-61-8757,B,Aetherhaven,Member,Male,Health and beauty,51.13,2,2020-11-17,15:24,Credit card,7
340-66-0321,A,Celestria,Member,Male,Electronic accessories,36.36,3,2020-06-30,12:03,Cash,10
868-81-1752,B,Quixoton,Normal,Male,Home and lifestyle,22.02,6,2020-04-18,17:26,Cash,6
634-97-8956,A,Celestria,Normal,Female,Food and beverages,32.9,3,2020-01-22,16:50,Credit card,8
566-71-1091,A,Veridian Springs,Normal,Female,Fashion accessories,77.02,5,2020-10-04,17:52,Cash,6
442-48-3607,A,Novaville,Member,Male,Food and beverages,23.48,6,2020-05-24,20:59,Credit card,10
835-16-0096,C,Nebulora Junction,Member,Male,Sports and travel,14.7,4,2020-10-06,12:04,Cash,10
527-09-6272,A,Eldoria,Member,Female,Electronic accessories,28.45,5,2020-04-09,11:50,Credit card,10
898-04-2717,A,Eldoria,Normal,Male,Fashion accessories,76.4,4,2020-04-22,13:26,Ewallet,7
692-27-8933,B,Quixoton,Normal,Female,Sports and travel,57.95,1,2020-09-10,13:54,Cash,5
633-09-3463,C,Arcanburg,Normal,Female,Electronic accessories,47.65,3,2020-03-18,20:50,Credit card,9
374-17-3652,B,Serenora,Member,Female,Food and beverages,42.82,6,2020-10-27,20:57,Credit card,10
378-07-7001,B,Quixoton,Member,Male,Electronic accessories,48.09,3,2020-04-14,16:40,Credit card,10
433-75-6987,B,Serenora,Member,Female,Health and beauty,55.97,7,2020-11-22,16:24,Ewallet,10
873-95-4984,B,Aetherhaven,Member,Female,Health and beauty,76.9,6,2020-06-21,17:29,Cash,10
416-13-5917,C,Arcanburg,Normal,Female,Food and beverages,97.03,5,2020-04-01,10:55,Ewallet,8
150-89-8043,A,Eldoria,Normal,Male,Sports and travel,44.65,3,2020-04-11,17:04,Cash,6
135-84-8019,A,Celestria,Normal,Female,Fashion accessories,77.93,7,2020-04-18,15:41,Ewallet,7
441-94-7118,A,Celestria,Member,Male,Electronic accessories,71.95,1,2020-07-07,11:12,Cash,9
725-96-3778,C,Astral Bay,Member,Female,Home and lifestyle,89.25,4,2020-08-11,13:44,Cash,8
531-80-1784,A,Eldoria,Normal,Male,Electronic accessories,26.02,1,2020-04-01,14:07,Cash,5
400-45-1220,B,Chromewood,Normal,Female,Health and beauty,13.5,6,2020-01-04,18:50,Credit card,5
860-79-0874,C,Arcanburg,Member,Female,Fashion accessories,99.3,7,2020-09-08,15:46,Credit card,9
834-61-8124,A,Celestria,Normal,Male,Electronic accessories,51.69,1,2020-07-16,10:15,Cash,6
115-99-4379,B,Serenora,Member,Female,Fashion accessories,54.73,4,2020-08-12,12:28,Credit card,10
565-67-6697,B,Serenora,Member,Male,Home and lifestyle,27,5,2020-10-27,19:19,Cash,8
320-49-6392,C,Astral Bay,Normal,Female,Electronic accessories,30.24,1,2020-06-26,20:06,Cash,7
889-04-9723,B,Chromewood,Member,Female,Food and beverages,89.14,4,2020-02-03,20:14,Credit card,10
632-90-0281,C,Astral Bay,Normal,Female,Fashion accessories,37.55,7,2020-10-28,18:23,Credit card,8
554-42-2417,C,Astral Bay,Normal,Female,Sports and travel,95.44,2,2020-06-24,18:32,Cash,5
453-63-6187,B,Aetherhaven,Normal,Male,Electronic accessories,27.5,1,2020-12-18,11:29,Ewallet,6
578-80-7669,B,Aetherhaven,Normal,Male,Sports and travel,74.97,1,2020-12-22,10:08,Cash,6
612-36-5536,A,Celestria,Member,Male,Food and beverages,80.96,5,2020-11-19,10:06,Credit card,9
605-72-4132,C,Arcanburg,Normal,Female,Food and beverages,94.47,4,2020-09-03,18:22,Cash,8
471-41-2823,C,Astral Bay,Normal,Male,Food and beverages,99.79,1,2020-04-14,18:43,Ewallet,7
462-67-9126,A,Novaville,Normal,Male,Home and lifestyle,73.22,3,2020-03-31,12:36,Cash,6
272-27-9238,C,Astral Bay,Normal,Female,Food and beverages,41.24,1,2020-09-23,20:56,Cash,6
834-25-9262,C,Nebulora Junction,Normal,Female,Fashion accessories,81.68,6,2020-03-01,19:58,Cash,8
122-61-9553,C,Nebulora Junction,Normal,Male,Electronic accessories,51.32,3,2020-10-09,11:06,Cash,6
468-88-0009,A,Celestria,Member,Male,Home and lifestyle,65.94,3,2020-10-19,19:22,Cash,9
613-59-9758,C,Arcanburg,Normal,Female,Sports and travel,14.36,2,2020-01-14,20:24,Cash,5
254-31-0042,A,Celestria,Member,Male,Electronic accessories,21.5,6,2020-09-23,10:34,Credit card,10
201-86-2184,B,Chromewood,Member,Female,Electronic accessories,26.26,3,2020-10-09,15:23,Cash,10
261-12-8671,B,Serenora,Normal,Female,Fashion accessories,60.96,2,2020-06-06,19:12,Credit card,5
730-70-9830,C,Astral Bay,Normal,Female,Home and lifestyle,70.11,2,2020-09-01,18:29,Ewallet,5
382-25-8917,C,Arcanburg,Normal,Male,Fashion accessories,42.08,5,2020-09-01,16:10,Cash,8
422-29-8786,A,Celestria,Normal,Female,Home and lifestyle,67.09,8,2020-03-08,15:37,Credit card,8
667-23-5919,A,Eldoria,Member,Female,Fashion accessories,96.7,5,2020-04-28,19:32,Ewallet,9
843-01-4703,B,Chromewood,Member,Female,Home and lifestyle,35.38,6,2020-04-21,13:04,Credit card,10
743-88-1662,C,Astral Bay,Normal,Male,Sports and travel,95.49,7,2020-07-12,15:55,Ewallet,8
595-86-2894,C,Astral Bay,Member,Female,Fashion accessories,96.98,4,2020-08-18,19:00,Ewallet,10
182-69-8360,B,Aetherhaven,Normal,Female,Electronic accessories,23.65,3,2020-11-15,20:39,Credit card,4
289-15-7034,A,Eldoria,Member,Male,Sports and travel,82.33,7,2020-09-27,20:21,Credit card,10
462-78-5240,C,Arcanburg,Normal,Female,Electronic accessories,26.61,1,2020-09-27,19:25,Cash,4
868-52-7573,B,Chromewood,Normal,Female,Food and beverages,99.69,4,2020-02-20,13:16,Cash,9
153-58-4872,C,Nebulora Junction,Member,Female,Food and beverages,74.89,5,2020-10-18,20:35,Ewallet,7
662-72-2873,A,Celestria,Normal,Female,Food and beverages,40.94,5,2020-02-20,18:27,Ewallet,9
525-88-7307,B,Serenora,Member,Male,Sports and travel,75.82,1,2020-06-08,18:11,Cash,9
689-16-9784,C,Arcanburg,Normal,Male,Food and beverages,46.77,3,2020-12-02,18:12,Cash,6
725-56-0833,A,Eldoria,Normal,Female,Health and beauty,32.32,7,2020-04-30,17:15,Credit card,9
394-41-0748,C,Arcanburg,Member,Female,Fashion accessories,54.07,6,2020-09-17,20:31,Ewallet,10
596-42-3999,B,Aetherhaven,Normal,Male,Food and beverages,18.22,2,2020-12-30,18:26,Credit card,6
541-89-9860,C,Nebulora Junction,Member,Female,Fashion accessories,80.48,2,2020-09-22,20:30,Cash,10
173-82-9529,B,Serenora,Normal,Female,Fashion accessories,37.95,6,2020-08-03,17:55,Cash,9
563-36-9814,A,Veridian Springs,Member,Male,Electronic accessories,76.82,4,2020-12-26,15:10,Cash,9
308-47-4913,A,Eldoria,Member,Female,Sports and travel,52.26,10,2020-04-18,15:20,Credit card,9
885-17-6250,A,Veridian Springs,Normal,Female,Health and beauty,79.74,1,2020-08-26,16:45,Ewallet,6
726-27-2396,A,Novaville,Normal,Female,Health and beauty,77.5,4,2020-05-24,18:27,Ewallet,4
316-01-3952,A,Veridian Springs,Normal,Female,Food and beverages,54.27,1,2020-11-24,19:05,Ewallet,5
760-54-1821,B,Chromewood,Normal,Male,Home and lifestyle,13.59,6,2020-10-31,16:34,Cash,6
793-10-3222,B,Chromewood,Member,Female,Health and beauty,41.06,6,2020-01-21,10:40,Credit card,10
346-12-3257,B,Chromewood,Member,Male,Electronic accessories,19.24,5,2020-12-08,20:01,Cash,10
110-05-6330,C,Nebulora Junction,Normal,Female,Food and beverages,39.43,6,2020-09-16,11:50,Credit card,8
651-61-0874,C,Arcanburg,Normal,Male,Home and lifestyle,46.22,2,2020-04-22,17:10,Credit card,6
236-86-3015,C,Arcanburg,Member,Male,Home and lifestyle,13.98,2,2020-09-01,16:36,Ewallet,10
831-64-0259,B,Zephyropolis,Normal,Female,Fashion accessories,39.75,5,2020-09-09,15:40,Ewallet,9
587-03-7455,C,Astral Bay,Member,Female,Fashion accessories,97.79,4,2020-04-13,14:15,Ewallet,8
882-40-4577,A,Celestria,Member,Male,Sports and travel,67.26,4,2020-11-16,10:39,Credit card,10
732-67-5346,A,Novaville,Normal,Male,Food and beverages,13.79,3,2020-02-13,20:14,Credit card,7
725-32-9708,B,Serenora,Member,Female,Fashion accessories,68.71,1,2020-04-28,10:34,Cash,7
256-08-8343,A,Veridian Springs,Normal,Female,Home and lifestyle,56.53,2,2020-09-15,20:57,Ewallet,6
372-26-1506,C,Astral Bay,Normal,Female,Fashion accessories,23.82,1,2020-03-16,16:58,Ewallet,5
244-08-0162,B,Chromewood,Normal,Female,Health and beauty,34.21,2,2020-09-24,15:04,Cash,5
569-71-4390,B,Chromewood,Normal,Male,Sports and travel,21.87,1,2020-10-14,13:09,Ewallet,6
132-23-6451,A,Eldoria,Member,Male,Health and beauty,20.97,4,2020-04-28,16:08,Cash,10
696-90-2548,A,Celestria,Normal,Male,Sports and travel,25.84,4,2020-10-25,15:43,Ewallet,6
472-15-9636,A,Eldoria,Normal,Male,Home and lifestyle,50.93,5,2020-12-23,19:34,Ewallet,8
268-03-6164,B,Zephyropolis,Normal,Male,Health and beauty,96.11,1,2020-07-13,12:36,Cash,7
750-57-9686,C,Astral Bay,Normal,Female,Home and lifestyle,45.38,4,2020-05-06,17:54,Credit card,8
186-09-3669,C,Astral Bay,Member,Female,Health and beauty,81.51,2,2020-06-25,11:45,Ewallet,10
848-07-1692,B,Aetherhaven,Normal,Female,Health and beauty,57.22,1,2020-12-07,19:23,Ewallet,7
745-71-3520,A,Novaville,Member,Male,Electronic accessories,25.22,6,2020-05-09,19:31,Cash,10
266-76-6436,C,Nebulora Junction,Member,Female,Food and beverages,38.6,3,2020-12-23,11:12,Ewallet,10
740-22-2500,C,Arcanburg,Normal,Female,Electronic accessories,84.05,2,2020-03-12,17:33,Cash,9
271-88-8734,C,Arcanburg,Member,Female,Fashion accessories,97.21,7,2020-04-02,15:52,Credit card,10
301-81-8610,B,Quixoton,Member,Male,Fashion accessories,25.42,5,2020-04-01,12:39,Credit card,9
489-64-4354,C,Astral Bay,Normal,Female,Fashion accessories,16.28,0,2020-02-23,15:55,Cash,5
198-84-7132,B,Quixoton,Member,Male,Fashion accessories,40.61,5,2020-04-07,14:28,Cash,9
269-10-8440,A,Veridian Springs,Member,Male,Health and beauty,53.17,3,2020-05-05,20:31,Cash,10
650-98-6268,B,Chromewood,Member,Female,Food and beverages,20.87,6,2020-08-16,19:51,Credit card,10
741-73-3559,B,Quixoton,Normal,Male,Sports and travel,67.27,5,2020-04-18,10:05,Cash,6
325-77-6186,A,Celestria,Member,Female,Home and lifestyle,90.65,7,2020-03-20,15:43,Ewallet,9
286-75-7818,B,Quixoton,Normal,Male,Fashion accessories,69.08,1,2020-09-18,20:31,Credit card,6
574-57-9721,C,Arcanburg,Normal,Male,Food and beverages,43.27,4,2020-12-12,15:27,Ewallet,6
459-50-7686,A,Celestria,Normal,Male,Electronic accessories,23.46,4,2020-12-23,11:21,Ewallet,6
616-87-0016,B,Zephyropolis,Normal,Male,Fashion accessories,95.54,3,2020-10-27,14:29,Cash,9
837-55-7229,B,Aetherhaven,Normal,Female,Fashion accessories,47.44,3,2020-05-17,18:30,Credit card,6
751-69-0068,C,Astral Bay,Normal,Male,Sports and travel,99.24,6,2020-02-05,16:32,Ewallet,8
257-73-1380,C,Arcanburg,Member,Male,Sports and travel,82.93,4,2020-04-21,20:38,Ewallet,10
345-08-4992,A,Novaville,Normal,Male,Home and lifestyle,33.99,4,2020-07-29,13:46,Credit card,7
549-96-4200,C,Astral Bay,Member,Male,Food and beverages,17.04,4,2020-05-01,19:41,Ewallet,9
810-60-6344,C,Arcanburg,Normal,Female,Electronic accessories,40.86,3,2020-04-28,11:53,Credit card,6
450-28-2866,C,Astral Bay,Member,Male,Food and beverages,17.44,4,2020-11-02,20:03,Cash,10
394-30-3170,B,Quixoton,Member,Female,Sports and travel,88.43,6,2020-04-04,20:51,Credit card,7
138-17-5109,A,Novaville,Member,Female,Home and lifestyle,89.21,6,2020-01-28,12:43,Credit card,9
192-98-7397,C,Astral Bay,Normal,Female,Fashion accessories,12.78,2,2020-09-04,10:40,Ewallet,9
301-11-9629,A,Celestria,Normal,Female,Sports and travel,19.1,3,2020-02-06,12:23,Cash,9
390-80-5128,B,Quixoton,Member,Female,Health and beauty,19.15,2,2020-04-01,15:34,Credit card,10
235-46-8343,C,Astral Bay,Member,Male,Food and beverages,27.66,7,2020-04-09,15:42,Credit card,10
453-12-7053,C,Arcanburg,Normal,Female,Fashion accessories,45.74,1,2020-12-17,12:30,Credit card,6
296-11-7041,B,Quixoton,Member,Female,Health and beauty,27.07,5,2020-09-19,15:18,Credit card,8
449-27-2918,B,Zephyropolis,Member,Female,Sports and travel,39.12,2,2020-08-14,15:53,Credit card,10
891-01-7034,B,Serenora,Normal,Female,Electronic accessories,74.71,3,2020-05-21,16:24,Cash,6
744-09-5786,B,Serenora,Normal,Male,Electronic accessories,22.01,3,2020-12-16,20:09,Cash,7
727-17-0390,A,Celestria,Normal,Female,Food and beverages,63.61,1,2020-06-19,16:08,Ewallet,5
568-88-3448,A,Veridian Springs,Normal,Male,Health and beauty,25,1,2020-11-17,17:26,Cash,6
187-83-5490,A,Celestria,Member,Male,Electronic accessories,20.77,3,2020-12-02,11:42,Cash,8
767-54-1907,B,Quixoton,Member,Female,Fashion accessories,29.56,7,2020-09-26,20:58,Cash,9
710-46-4433,B,Chromewood,Member,Female,Food and beverages,77.4,6,2020-10-15,17:36,Credit card,8
533-33-5337,B,Aetherhaven,Normal,Male,Electronic accessories,79.39,4,2020-12-24,10:09,Cash,6
325-90-8763,C,Nebulora Junction,Member,Female,Electronic accessories,46.57,9,2020-08-02,17:01,Cash,10
729-46-7422,C,Astral Bay,Normal,Male,Food and beverages,35.89,1,2020-02-03,15:42,Credit card,7
639-76-1242,C,Arcanburg,Normal,Male,Food and beverages,40.52,3,2020-09-12,14:28,Cash,5
234-03-4040,B,Chromewood,Member,Female,Food and beverages,73.05,7,2020-07-03,12:27,Credit card,10
326-71-2155,C,Nebulora Junction,Normal,Female,Sports and travel,73.95,4,2020-09-13,20:08,Cash,6
320-32-8842,C,Astral Bay,Member,Female,Food and beverages,22.62,1,2020-02-19,10:45,Cash,9
470-32-9057,A,Eldoria,Member,Male,Food and beverages,51.34,5,2020-12-03,13:16,Credit card,10
878-30-2331,C,Arcanburg,Member,Female,Sports and travel,54.55,7,2020-09-08,17:41,Credit card,9
440-59-5691,C,Arcanburg,Member,Female,Health and beauty,37.15,4,2020-12-15,18:24,Credit card,10
554-53-3790,B,Quixoton,Normal,Male,Sports and travel,37.02,1,2020-09-22,14:57,Cash,5
746-19-0921,C,Astral Bay,Normal,Male,Food and beverages,21.58,1,2020-05-14,20:32,Ewallet,6
233-34-0817,C,Arcanburg,Member,Female,Electronic accessories,98.84,1,2020-12-28,19:50,Cash,10
767-05-1286,C,Nebulora Junction,Member,Female,Home and lifestyle,83.77,6,2020-06-26,13:31,Ewallet,8
340-21-9136,A,Celestria,Member,Female,Sports and travel,40.05,3,2020-02-11,15:06,Cash,10
405-31-3305,A,Eldoria,Member,Male,Fashion accessories,43.13,10,2020-09-13,19:36,Credit card,9
731-59-7531,B,Chromewood,Member,Male,Health and beauty,72.57,4,2020-07-28,10:19,Cash,8
676-39-6028,A,Eldoria,Member,Female,Electronic accessories,64.44,7,2020-04-04,12:49,Cash,9
502-05-1910,A,Celestria,Normal,Male,Health and beauty,65.18,1,2020-04-17,20:30,Credit card,6
485-30-8700,A,Veridian Springs,Normal,Female,Sports and travel,33.26,1,2020-06-19,15:07,Credit card,4
598-47-9715,C,Arcanburg,Normal,Male,Electronic accessories,84.07,1,2020-09-23,13:40,Ewallet,4
701-69-8742,B,Chromewood,Normal,Male,Sports and travel,34.37,5,2020-01-29,15:13,Ewallet,6
575-67-1508,A,Celestria,Normal,Male,Electronic accessories,38.6,1,2020-02-28,18:36,Cash,6
541-08-3113,C,Astral Bay,Normal,Male,Food and beverages,65.97,2,2020-03-19,11:32,Cash,7
246-11-3901,C,Astral Bay,Normal,Female,Electronic accessories,32.8,7,2020-08-30,17:30,Cash,6
674-15-9296,A,Novaville,Normal,Male,Sports and travel,37.14,1,2020-06-29,12:51,Ewallet,5
305-18-3552,B,Chromewood,Member,Male,Home and lifestyle,60.38,6,2020-11-06,14:03,Cash,9
